Fecha,Hora_Real,Mesa,Estado,Permanencia_Segundos
2026-06-13,21:43:12,Mesa 15,LIBERADA (fin video),273.8
2026-06-13,21:43:12,Mesa 16,LIBERADA (fin video),272.1
2026-06-13,21:53:29,Mesa 1,OCUPADA,0.0
2026-06-13,21:53:29,Mesa 3,OCUPADA,0.0
2026-06-13,21:53:29,Mesa 5,OCUPADA,0.0
2026-06-13,21:53:29,Mesa 8,OCUPADA,0.0
2026-06-13,21:53:29,Mesa 10,OCUPADA,0.0
2026-06-13,21:53:29,Mesa 13,OCUPADA,0.0
2026-06-13,21:53:29,Mesa 14,OCUPADA,0.0
2026-06-13,21:53:29,Mesa 15,OCUPADA,0.0
2026-06-13,21:53:32,Mesa 16,OCUPADA,0.0
2026-06-13,21:53:34,Mesa 9,OCUPADA,0.0
2026-06-13,21:53:44,Mesa 12,OCUPADA,0.0
2026-06-13,21:53:45,Mesa 1,SIGUE OCUPADA,15.0
2026-06-13,21:53:45,Mesa 3,SIGUE OCUPADA,15.0
2026-06-13,21:53:45,Mesa 5,SIGUE OCUPADA,15.0
2026-06-13,21:53:45,Mesa 8,SIGUE OCUPADA,15.0
2026-06-13,21:53:45,Mesa 10,SIGUE OCUPADA,15.0
2026-06-13,21:53:45,Mesa 13,SIGUE OCUPADA,15.0
2026-06-13,21:53:45,Mesa 14,SIGUE OCUPADA,15.0
2026-06-13,21:53:45,Mesa 15,SIGUE OCUPADA,15.0
2026-06-13,21:53:59,Mesa 16,SIGUE OCUPADA,15.0
2026-06-13,21:54:02,Mesa 9,SIGUE OCUPADA,15.0
2026-06-13,21:54:05,Mesa 11,OCUPADA,0.0
2026-06-13,21:54:09,Mesa 12,SIGUE OCUPADA,15.0
2026-06-13,21:54:15,Mesa 1,SIGUE OCUPADA,30.0
2026-06-13,21:54:15,Mesa 3,SIGUE OCUPADA,30.0
2026-06-13,21:54:15,Mesa 5,SIGUE OCUPADA,30.0
2026-06-13,21:54:15,Mesa 8,SIGUE OCUPADA,30.0
2026-06-13,21:54:15,Mesa 10,SIGUE OCUPADA,30.0
2026-06-13,21:54:15,Mesa 13,SIGUE OCUPADA,30.0
2026-06-13,21:54:15,Mesa 14,SIGUE OCUPADA,30.0
2026-06-13,21:54:15,Mesa 15,SIGUE OCUPADA,30.0
2026-06-13,21:54:18,Mesa 16,SIGUE OCUPADA,30.0
2026-06-13,21:54:20,Mesa 11,SIGUE OCUPADA,15.5
2026-06-13,21:54:21,Mesa 9,SIGUE OCUPADA,30.0
2026-06-13,21:54:29,Mesa 12,SIGUE OCUPADA,30.0
2026-06-13,21:54:36,Mesa 1,SIGUE OCUPADA,45.0
2026-06-13,21:54:36,Mesa 3,SIGUE OCUPADA,45.0
2026-06-13,21:54:36,Mesa 5,SIGUE OCUPADA,45.0
2026-06-13,21:54:36,Mesa 8,SIGUE OCUPADA,45.0
2026-06-13,21:54:36,Mesa 10,SIGUE OCUPADA,45.0
2026-06-13,21:54:36,Mesa 13,SIGUE OCUPADA,45.0
2026-06-13,21:54:36,Mesa 14,SIGUE OCUPADA,45.0
2026-06-13,21:54:36,Mesa 15,SIGUE OCUPADA,45.0
2026-06-13,21:54:40,Mesa 16,SIGUE OCUPADA,45.0
2026-06-13,21:54:42,Mesa 11,SIGUE OCUPADA,30.5
2026-06-13,21:54:45,Mesa 9,SIGUE OCUPADA,46.0
2026-06-13,21:54:50,Mesa 12,SIGUE OCUPADA,45.0
2026-06-13,21:54:57,Mesa 1,SIGUE OCUPADA,60.0
2026-06-13,21:54:57,Mesa 5,SIGUE OCUPADA,60.0
2026-06-13,21:54:57,Mesa 8,SIGUE OCUPADA,60.0
2026-06-13,21:54:57,Mesa 10,SIGUE OCUPADA,60.0
2026-06-13,21:54:57,Mesa 14,SIGUE OCUPADA,60.0
2026-06-13,21:54:57,Mesa 15,SIGUE OCUPADA,60.0
2026-06-13,21:55:05,Mesa 13,SIGUE OCUPADA,60.2
2026-06-13,21:55:07,Mesa 16,SIGUE OCUPADA,60.0
2026-06-13,21:55:09,Mesa 11,SIGUE OCUPADA,45.5
2026-06-13,21:55:16,Mesa 3,LIBERADA,64.6
2026-06-13,21:55:17,Mesa 9,SIGUE OCUPADA,61.0
2026-06-13,21:55:28,Mesa 12,SIGUE OCUPADA,61.6
2026-06-13,21:55:38,Mesa 1,SIGUE OCUPADA,75.0
2026-06-13,21:55:38,Mesa 5,SIGUE OCUPADA,75.0
2026-06-13,21:55:38,Mesa 8,SIGUE OCUPADA,75.0
2026-06-13,21:55:38,Mesa 10,SIGUE OCUPADA,75.0
2026-06-13,21:55:38,Mesa 14,SIGUE OCUPADA,75.0
2026-06-13,21:55:38,Mesa 15,SIGUE OCUPADA,75.0
2026-06-13,21:55:38,Mesa 13,SIGUE OCUPADA,75.2
2026-06-13,21:55:40,Mesa 16,SIGUE OCUPADA,75.0
2026-06-13,21:55:42,Mesa 11,SIGUE OCUPADA,60.6
2026-06-13,21:55:44,Mesa 9,SIGUE OCUPADA,76.0
2026-06-13,21:55:53,Mesa 12,SIGUE OCUPADA,77.4
2026-06-13,21:55:54,Mesa 9,LIBERADA,84.0
2026-06-13,21:55:57,Mesa 1,SIGUE OCUPADA,90.0
2026-06-13,21:55:57,Mesa 5,SIGUE OCUPADA,90.0
2026-06-13,21:55:57,Mesa 10,SIGUE OCUPADA,90.0
2026-06-13,21:55:57,Mesa 14,SIGUE OCUPADA,90.0
2026-06-13,21:55:57,Mesa 15,SIGUE OCUPADA,90.0
2026-06-13,21:55:57,Mesa 13,SIGUE OCUPADA,90.2
2026-06-13,21:55:59,Mesa 16,SIGUE OCUPADA,90.0
2026-06-13,21:56:02,Mesa 11,SIGUE OCUPADA,75.6
2026-06-13,21:56:05,Mesa 8,LIBERADA,96.2
2026-06-13,21:56:16,Mesa 12,SIGUE OCUPADA,94.9
2026-06-13,21:56:16,Mesa 1,SIGUE OCUPADA,105.0
2026-06-13,21:56:16,Mesa 5,SIGUE OCUPADA,105.0
2026-06-13,21:56:16,Mesa 10,SIGUE OCUPADA,105.0
2026-06-13,21:56:16,Mesa 14,SIGUE OCUPADA,105.0
2026-06-13,21:56:16,Mesa 15,SIGUE OCUPADA,105.0
2026-06-13,21:56:18,Mesa 16,SIGUE OCUPADA,105.0
2026-06-13,21:56:20,Mesa 1,LIBERADA (fin video),107.7
2026-06-13,21:56:20,Mesa 5,LIBERADA (fin video),107.7
2026-06-13,21:56:20,Mesa 10,LIBERADA (fin video),107.7
2026-06-13,21:56:20,Mesa 11,LIBERADA (fin video),89.7
2026-06-13,21:56:20,Mesa 12,LIBERADA (fin video),98.1
2026-06-13,21:56:20,Mesa 13,LIBERADA (fin video),107.7
2026-06-13,21:56:20,Mesa 14,LIBERADA (fin video),107.7
2026-06-13,21:56:20,Mesa 15,LIBERADA (fin video),107.7
2026-06-13,21:56:20,Mesa 16,LIBERADA (fin video),106.0
2026-06-13,23:19:21,Mesa 1,OCUPADA,0.0
2026-06-13,23:19:21,Mesa 3,OCUPADA,0.0
2026-06-13,23:19:21,Mesa 5,OCUPADA,0.0
2026-06-13,23:19:21,Mesa 8,OCUPADA,0.0
2026-06-13,23:19:21,Mesa 10,OCUPADA,0.0
2026-06-13,23:19:21,Mesa 13,OCUPADA,0.0
2026-06-13,23:19:21,Mesa 14,OCUPADA,0.0
2026-06-13,23:19:21,Mesa 15,OCUPADA,0.0
2026-06-13,23:19:23,Mesa 16,OCUPADA,0.0
2026-06-13,23:19:26,Mesa 9,OCUPADA,0.0
2026-06-13,23:19:33,Mesa 12,OCUPADA,0.0
2026-06-13,23:19:34,Mesa 1,SIGUE OCUPADA,15.0
2026-06-13,23:19:34,Mesa 3,SIGUE OCUPADA,15.0
2026-06-13,23:19:34,Mesa 5,SIGUE OCUPADA,15.0
2026-06-13,23:19:34,Mesa 8,SIGUE OCUPADA,15.0
2026-06-13,23:19:34,Mesa 10,SIGUE OCUPADA,15.0
2026-06-13,23:19:34,Mesa 13,SIGUE OCUPADA,15.0
2026-06-13,23:19:34,Mesa 14,SIGUE OCUPADA,15.0
2026-06-13,23:19:34,Mesa 15,SIGUE OCUPADA,15.0
2026-06-13,23:19:37,Mesa 16,SIGUE OCUPADA,15.0
2026-06-13,23:19:40,Mesa 9,SIGUE OCUPADA,15.0
2026-06-13,23:19:43,Mesa 11,OCUPADA,0.0
2026-06-13,23:30:55,Mesa 11,OCUPADA,0.0
2026-06-13,23:30:56,Mesa 2,OCUPADA,0.0
2026-06-13,23:30:57,Mesa 3,OCUPADA,0.0
2026-06-13,23:30:57,Mesa 10,OCUPADA,0.0
2026-06-13,23:30:59,Mesa 12,OCUPADA,0.0
2026-06-13,23:31:00,Mesa 14,OCUPADA,0.0
2026-06-13,23:31:00,Mesa 13,OCUPADA,0.0
2026-06-13,23:31:09,Mesa 11,SIGUE OCUPADA,15.0
2026-06-13,23:31:09,Mesa 2,SIGUE OCUPADA,15.0
2026-06-13,23:31:10,Mesa 4,OCUPADA,0.0
2026-06-13,23:31:10,Mesa 3,SIGUE OCUPADA,15.0
2026-06-13,23:31:11,Mesa 10,SIGUE OCUPADA,15.0
2026-06-13,23:31:12,Mesa 12,SIGUE OCUPADA,15.0
2026-06-13,23:31:13,Mesa 14,SIGUE OCUPADA,15.0
2026-06-13,23:31:14,Mesa 13,SIGUE OCUPADA,15.7
2026-06-13,23:31:23,Mesa 4,SIGUE OCUPADA,15.0
2026-06-13,23:31:26,Mesa 11,SIGUE OCUPADA,30.0
2026-06-13,23:31:27,Mesa 2,SIGUE OCUPADA,30.0
2026-06-13,23:31:28,Mesa 3,SIGUE OCUPADA,30.0
2026-06-13,23:31:28,Mesa 10,SIGUE OCUPADA,30.0
2026-06-13,23:31:30,Mesa 12,SIGUE OCUPADA,30.0
2026-06-13,23:31:31,Mesa 14,SIGUE OCUPADA,30.0
2026-06-13,23:31:32,Mesa 13,SIGUE OCUPADA,30.8
2026-06-13,23:31:41,Mesa 4,SIGUE OCUPADA,30.3
2026-06-13,23:31:43,Mesa 7,OCUPADA,0.0
2026-06-13,23:31:44,Mesa 11,SIGUE OCUPADA,45.0
2026-06-13,23:31:45,Mesa 2,SIGUE OCUPADA,45.4
2026-06-13,23:31:46,Mesa 3,SIGUE OCUPADA,45.0
2026-06-13,23:31:46,Mesa 10,SIGUE OCUPADA,45.0
2026-06-13,23:31:48,Mesa 12,SIGUE OCUPADA,45.0
2026-06-13,23:31:49,Mesa 14,SIGUE OCUPADA,45.0
2026-06-13,23:31:52,Mesa 13,SIGUE OCUPADA,46.6
2026-06-13,23:31:58,Mesa 7,SIGUE OCUPADA,15.0
2026-06-13,23:32:01,Mesa 4,SIGUE OCUPADA,45.4
2026-06-13,23:32:04,Mesa 11,SIGUE OCUPADA,60.0
2026-06-13,23:32:06,Mesa 3,SIGUE OCUPADA,60.0
2026-06-13,23:32:06,Mesa 2,SIGUE OCUPADA,61.1
2026-06-13,23:32:06,Mesa 10,SIGUE OCUPADA,60.0
2026-06-13,23:32:08,Mesa 12,SIGUE OCUPADA,60.0
2026-06-13,23:32:09,Mesa 14,SIGUE OCUPADA,60.0
2026-06-13,23:32:11,Mesa 13,SIGUE OCUPADA,61.6
2026-06-13,23:32:17,Mesa 7,SIGUE OCUPADA,30.3
2026-06-13,23:32:20,Mesa 4,SIGUE OCUPADA,60.4
2026-06-13,23:32:23,Mesa 11,SIGUE OCUPADA,75.1
2026-06-13,23:32:25,Mesa 3,SIGUE OCUPADA,75.0
2026-06-13,23:32:25,Mesa 10,SIGUE OCUPADA,75.0
2026-06-13,23:32:25,Mesa 2,LIBERADA (fin video),76.3
2026-06-13,23:32:25,Mesa 3,LIBERADA (fin video),75.4
2026-06-13,23:32:25,Mesa 4,LIBERADA (fin video),64.6
2026-06-13,23:32:25,Mesa 7,LIBERADA (fin video),36.7
2026-06-13,23:32:25,Mesa 10,LIBERADA (fin video),75.0
2026-06-13,23:32:25,Mesa 11,LIBERADA (fin video),76.6
2026-06-13,23:32:25,Mesa 12,LIBERADA (fin video),73.7
2026-06-13,23:32:25,Mesa 13,LIBERADA (fin video),72.6
2026-06-13,23:32:25,Mesa 14,LIBERADA (fin video),72.7
2026-06-13,23:39:38,Mesa 11,OCUPADA,0.0
2026-06-13,23:39:38,Mesa 2,OCUPADA,0.0
2026-06-13,23:39:39,Mesa 3,OCUPADA,0.0
2026-06-13,23:39:40,Mesa 10,OCUPADA,0.0
2026-06-13,23:39:41,Mesa 12,OCUPADA,0.0
2026-06-13,23:39:42,Mesa 14,OCUPADA,0.0
2026-06-13,23:39:43,Mesa 13,OCUPADA,0.0
2026-06-13,23:39:48,Mesa 2,LIBERADA (fin video),12.1
2026-06-13,23:39:48,Mesa 3,LIBERADA (fin video),11.2
2026-06-13,23:39:48,Mesa 10,LIBERADA (fin video),10.8
2026-06-13,23:39:48,Mesa 11,LIBERADA (fin video),12.4
2026-06-13,23:39:48,Mesa 12,LIBERADA (fin video),9.5
2026-06-13,23:39:48,Mesa 13,LIBERADA (fin video),8.4
2026-06-13,23:39:48,Mesa 14,LIBERADA (fin video),8.5
2026-06-13,23:47:08,Mesa 11,OCUPADA,0.0
2026-06-13,23:47:09,Mesa 2,OCUPADA,0.0
2026-06-13,23:47:10,Mesa 3,OCUPADA,0.0
2026-06-13,23:47:10,Mesa 10,OCUPADA,0.0
2026-06-13,23:47:12,Mesa 12,OCUPADA,0.0
2026-06-13,23:47:13,Mesa 14,OCUPADA,0.0
2026-06-13,23:47:13,Mesa 13,OCUPADA,0.0
2026-06-13,23:47:21,Mesa 11,SIGUE OCUPADA,15.0
2026-06-13,23:47:22,Mesa 2,SIGUE OCUPADA,15.0
2026-06-13,23:47:22,Mesa 4,OCUPADA,0.0
2026-06-13,23:47:23,Mesa 3,SIGUE OCUPADA,15.0
2026-06-13,23:47:23,Mesa 10,SIGUE OCUPADA,15.0
2026-06-13,23:47:25,Mesa 12,SIGUE OCUPADA,15.0
2026-06-13,23:47:26,Mesa 14,SIGUE OCUPADA,15.0
2026-06-13,23:47:27,Mesa 13,SIGUE OCUPADA,15.7
2026-06-13,23:47:35,Mesa 4,SIGUE OCUPADA,15.0
2026-06-13,23:47:39,Mesa 11,SIGUE OCUPADA,30.0
2026-06-13,23:47:39,Mesa 2,SIGUE OCUPADA,30.0
2026-06-13,23:47:40,Mesa 3,SIGUE OCUPADA,30.0
2026-06-13,23:47:41,Mesa 10,SIGUE OCUPADA,30.0
2026-06-13,23:47:42,Mesa 12,SIGUE OCUPADA,30.0
2026-06-13,23:47:43,Mesa 14,SIGUE OCUPADA,30.0
2026-06-13,23:47:44,Mesa 13,SIGUE OCUPADA,30.8
2026-06-13,23:47:53,Mesa 4,SIGUE OCUPADA,30.3
2026-06-13,23:47:55,Mesa 7,OCUPADA,0.0
2026-06-13,23:47:56,Mesa 11,SIGUE OCUPADA,45.0
2026-06-13,23:47:57,Mesa 2,SIGUE OCUPADA,45.4
2026-06-13,23:47:58,Mesa 3,SIGUE OCUPADA,45.0
2026-06-13,23:47:58,Mesa 10,SIGUE OCUPADA,45.0
2026-06-13,23:48:00,Mesa 12,SIGUE OCUPADA,45.0
2026-06-13,23:48:01,Mesa 14,SIGUE OCUPADA,45.0
2026-06-13,23:48:03,Mesa 13,SIGUE OCUPADA,46.6
2026-06-13,23:48:08,Mesa 7,SIGUE OCUPADA,15.0
2026-06-13,23:48:11,Mesa 4,SIGUE OCUPADA,45.4
2026-06-13,23:48:14,Mesa 11,SIGUE OCUPADA,60.0
2026-06-13,23:48:15,Mesa 3,SIGUE OCUPADA,60.0
2026-06-13,23:48:15,Mesa 2,SIGUE OCUPADA,61.1
2026-06-13,23:48:15,Mesa 10,SIGUE OCUPADA,60.0
2026-06-13,23:48:17,Mesa 12,SIGUE OCUPADA,60.0
2026-06-13,23:48:18,Mesa 14,SIGUE OCUPADA,60.0
2026-06-13,23:48:20,Mesa 13,SIGUE OCUPADA,61.6
2026-06-13,23:48:25,Mesa 7,SIGUE OCUPADA,30.3
2026-06-13,23:48:28,Mesa 4,SIGUE OCUPADA,60.4
2026-06-13,23:48:31,Mesa 11,SIGUE OCUPADA,75.1
2026-06-13,23:48:33,Mesa 3,SIGUE OCUPADA,75.0
2026-06-13,23:48:33,Mesa 10,SIGUE OCUPADA,75.0
2026-06-13,23:48:33,Mesa 2,LIBERADA (fin video),76.3
2026-06-13,23:48:33,Mesa 3,LIBERADA (fin video),75.4
2026-06-13,23:48:33,Mesa 4,LIBERADA (fin video),64.6
2026-06-13,23:48:33,Mesa 7,LIBERADA (fin video),36.7
2026-06-13,23:48:33,Mesa 10,LIBERADA (fin video),75.0
2026-06-13,23:48:33,Mesa 11,LIBERADA (fin video),76.6
2026-06-13,23:48:33,Mesa 12,LIBERADA (fin video),73.7
2026-06-13,23:48:33,Mesa 13,LIBERADA (fin video),72.6
2026-06-13,23:48:33,Mesa 14,LIBERADA (fin video),72.7
